guid,headerGuid,itemGuid,locationGuid,purchaseOrderNumber,inventoryGuid,status,createdDate,tranDate,plannedDate,actualReceiptDate,linePosition,qtyOrdered,qtyOpen,qtyReceived,amount,itemRate,isDropShip,isIntercompany,SubsidiaryID
9.1480493.1,9.1480493,9.12739,9.1,PO-E-2022-0552,9.1.9.12739,Fully Billed,2022-03-14,2022-04-15,2022-04-21,2022-04-21,1,1440.00,0.00,1440.00,45216.0000,94.2000000,NULL,1,J
9.1096255.14,9.1096255,9.7673,9.1,PO-E-2021-0417,9.1.9.7673,Fully Billed,2021-12-02,2022-04-15,2022-05-11,2022-05-13,14,2808.00,0.00,2808.00,313889.4720,335.3520000,NULL,0,J
9.1558892.1,9.1558892,9.11539,9.1,PO-E-2022-0586,9.1.9.11539,Fully Billed,2022-03-29,2022-04-15,2022-05-11,2022-05-11,1,39.00,0.00,39.00,5304.9672,408.0744000,NULL,0,J
9.1569833.2,9.1569833,9.12453,NULL,PO-E-2022-0595,NULL,Fully Billed,2022-03-30,2022-04-15,2022-04-22,2022-04-21,2,57.00,0.00,57.00,2358.9564,124.1556000,NULL,0,J
9.1558892.6,9.1558892,9.11639,9.1,PO-E-2022-0586,9.1.9.11639,Fully Billed,2022-03-29,2022-04-15,2022-05-11,2022-05-11,6,69.00,0.00,69.00,11367.4280,494.2360000,NULL,0,J
9.1558892.3,9.1558892,9.11541,9.1,PO-E-2022-0586,9.1.9.11541,Fully Billed,2022-03-29,2022-04-15,2022-05-11,2022-05-11,3,45.00,0.00,45.00,9448.0402,629.8526000,NULL,0,J
9.1558892.9,9.1558892,9.11750,9.1,PO-E-2022-0586,9.1.9.11750,Fully Billed,2022-03-29,2022-04-15,2022-05-11,2022-05-11,9,90.00,0.00,90.00,1039.9680,34.6656000,NULL,0,J
9.1558892.2,9.1558892,9.11540,9.1,PO-E-2022-0586,9.1.9.11540,Fully Billed,2022-03-29,2022-04-15,2022-05-11,2022-05-11,2,45.00,0.00,45.00,7934.4660,528.9644000,NULL,0,J
9.1558892.8,9.1558892,9.11644,9.1,PO-E-2022-0586,9.1.9.11644,Fully Billed,2022-03-29,2022-04-15,2022-05-11,2022-05-11,8,168.00,0.00,168.00,28549.3824,509.8104000,NULL,0,J
9.1558892.5,9.1558892,9.11555,9.1,PO-E-2022-0586,9.1.9.11555,Fully Billed,2022-03-29,2022-04-15,2022-05-11,2022-05-11,5,39.00,0.00,39.00,776.6162,59.7542000,NULL,0,J
9.1096255.11,9.1096255,9.12164,9.1,PO-E-2021-0417,9.1.9.12164,Fully Billed,2021-12-02,2022-04-15,2022-05-06,2022-05-06,11,1860.00,0.00,1860.00,265446.1800,428.1390000,NULL,0,J
9.1521731.2,9.1521731,9.8986,9.1,PO-E-2022-0566,9.1.9.8986,Fully Billed,2022-03-22,2022-04-18,2022-04-14,2022-04-14,2,1224.00,0.00,1224.00,1562.9664,3.8308000,NULL,0,J
9.1521731.5,9.1521731,9.8989,9.1,PO-E-2022-0566,9.1.9.8989,Fully Billed,2022-03-22,2022-04-18,2022-04-22,2022-04-22,5,120.00,0.00,120.00,1762.1680,44.0542000,NULL,0,J
9.1521731.8,9.1521731,9.8982,9.1,PO-E-2022-0566,9.1.9.8982,Fully Billed,2022-03-22,2022-04-18,2022-04-14,2022-04-14,8,300.00,0.00,300.00,11165.8400,111.6584000,NULL,0,J
9.1521731.1,9.1521731,9.8922,9.1,PO-E-2022-0566,9.1.9.8922,Fully Billed,2022-03-22,2022-04-18,2022-04-21,2022-04-21,1,270.00,0.00,270.00,3447.7200,38.3080000,NULL,0,J
9.1521731.11,9.1521731,9.12845,9.1,PO-E-2022-0566,9.1.9.12845,Fully Billed,2022-03-22,2022-04-18,2022-04-14,2022-04-14,11,72.00,0.00,72.00,4199.8128,174.9922000,NULL,0,J
9.1521731.12,9.1521731,9.12846,9.1,PO-E-2022-0566,9.1.9.12846,Fully Billed,2022-03-22,2022-04-18,2022-04-14,2022-04-14,12,54.00,0.00,54.00,3260.0736,181.1152000,NULL,0,J
9.1521731.6,9.1521731,9.8950,9.1,PO-E-2022-0566,9.1.9.8950,Fully Billed,2022-03-22,2022-04-18,2022-04-29,2022-04-29,6,120.00,0.00,120.00,2674.0240,66.8506000,NULL,0,J
9.1521731.10,9.1521731,9.12844,9.1,PO-E-2022-0566,9.1.9.12844,Fully Billed,2022-03-22,2022-04-18,2022-04-14,2022-04-14,10,90.00,0.00,90.00,4620.5100,154.0170000,NULL,0,J
9.1521731.7,9.1521731,9.9163,9.1,PO-E-2022-0566,9.1.9.9163,Fully Billed,2022-03-22,2022-04-18,2022-04-22,2022-04-22,7,90.00,0.00,90.00,3540.0360,118.0012000,NULL,0,J
9.1521731.4,9.1521731,9.8986,9.1,PO-E-2022-0566,9.1.9.8986,Fully Billed,2022-03-22,2022-04-18,2022-04-14,2022-04-14,4,1224.00,0.00,1224.00,1562.9664,3.8308000,NULL,0,J
9.1521731.9,9.1521731,9.8925,9.1,PO-E-2022-0566,9.1.9.8925,Fully Billed,2022-03-22,2022-04-18,2022-04-14,2022-04-14,9,300.00,0.00,300.00,12057.6000,120.5760000,NULL,0,J
9.1521731.3,9.1521731,9.8986,9.1,PO-E-2022-0566,9.1.9.8986,Fully Billed,2022-03-22,2022-04-18,2022-04-14,2022-04-14,3,1224.00,0.00,1224.00,1562.9664,3.8308000,NULL,0,J
9.1599442.2,9.1599442,9.11638,NULL,PO-E-2022-0605,NULL,Closed,2022-04-05,2022-04-19,2022-04-19,2023-05-10,2,3.00,3.00,0.00,431.5930,431.5930000,NULL,0,J
9.1599442.1,9.1599442,9.11554,NULL,PO-E-2022-0605,NULL,Closed,2022-04-05,2022-04-19,2022-04-19,2023-05-10,1,6.00,6.00,0.00,32.8444,16.4222000,NULL,0,J
9.1599442.8,9.1599442,9.12352,NULL,PO-E-2022-0605,NULL,Closed,2022-04-05,2022-04-19,2022-04-19,2023-05-10,8,24.00,24.00,0.00,17340.8384,2167.6048000,NULL,0,J
9.1599442.3,9.1599442,9.11639,NULL,PO-E-2022-0605,NULL,Closed,2022-04-05,2022-04-19,2022-04-19,2023-05-10,3,6.00,6.00,0.00,1028.0988,514.0494000,NULL,0,J
9.1599442.7,9.1599442,9.12991,NULL,PO-E-2022-0605,NULL,Closed,2022-04-05,2022-04-19,2022-04-19,2023-05-10,7,3.00,3.00,0.00,1222.5276,1222.5276000,NULL,0,J
9.1599442.5,9.1599442,9.12993,NULL,PO-E-2022-0605,NULL,Closed,2022-04-05,2022-04-19,2022-04-19,2023-05-10,5,24.00,24.00,0.00,351.4288,43.9286000,NULL,0,J
9.1599442.4,9.1599442,9.11641,NULL,PO-E-2022-0605,NULL,Closed,2022-04-05,2022-04-19,2022-04-19,2023-05-10,4,3.00,3.00,0.00,771.5608,771.5608000,NULL,0,J
9.1599442.6,9.1599442,9.12992,NULL,PO-E-2022-0605,NULL,Closed,2022-04-05,2022-04-19,2022-04-19,2023-05-10,6,3.00,3.00,0.00,1087.3192,1087.3192000,NULL,0,J
9.1269499.5,9.1269499,9.11503,9.1,PO-E-2022-0473,9.1.9.11503,Fully Billed,2022-01-26,2022-04-20,2022-05-10,2022-05-10,5,2046.00,0.00,2046.00,253337.0840,371.4620000,NULL,0,J
9.1269499.4,9.1269499,9.11503,9.1,PO-E-2022-0473,9.1.9.11503,Fully Billed,2022-01-26,2022-04-20,2022-05-10,2022-05-10,4,2046.00,0.00,2046.00,253337.0840,371.4620000,NULL,0,J
9.1269499.2,9.1269499,9.11503,9.1,PO-E-2022-0473,9.1.9.11503,Fully Billed,2022-01-26,2022-04-20,2022-05-10,2022-05-10,2,2046.00,0.00,2046.00,253337.0840,371.4620000,NULL,0,J
9.1506184.1,9.1506184,9.11308,NULL,PO-E-2022-0556,NULL,Fully Billed,2022-03-17,2022-04-20,2022-05-11,2022-05-11,1,12.00,0.00,12.00,45992.2080,11498.0520000,NULL,1,J
9.1269499.6,9.1269499,9.11503,9.1,PO-E-2022-0473,9.1.9.11503,Fully Billed,2022-01-26,2022-04-20,2022-05-10,2022-05-10,6,2046.00,0.00,2046.00,253337.0840,371.4620000,NULL,0,J
9.1269499.1,9.1269499,9.11503,9.1,PO-E-2022-0473,9.1.9.11503,Fully Billed,2022-01-26,2022-04-20,2022-05-10,2022-05-10,1,2046.00,0.00,2046.00,253337.0840,371.4620000,NULL,0,J
9.1269499.3,9.1269499,9.11503,9.1,PO-E-2022-0473,9.1.9.11503,Fully Billed,2022-01-26,2022-04-20,2022-05-12,2022-05-12,3,2046.00,0.00,2046.00,253337.0840,371.4620000,NULL,0,J
9.1218286.1,9.1218286,9.10869,9.1,PO-E-2022-0448,9.1.9.10869,Fully Billed,2022-01-13,2022-04-22,2022-05-23,2022-05-23,1,2418.00,0.00,2418.00,258696.1220,320.9708000,NULL,0,J
9.1218286.31,9.1218286,9.12607,9.1,PO-E-2022-0448,9.1.9.12607,Fully Billed,2022-01-13,2022-04-22,2022-05-09,2022-05-09,31,1860.00,0.00,1860.00,285420.3480,460.3554000,NULL,0,J
9.1218286.4,9.1218286,9.12607,9.1,PO-E-2022-0448,9.1.9.12607,Fully Billed,2022-01-13,2022-04-22,2022-04-29,2022-04-29,4,1860.00,0.00,1860.00,285420.3480,460.3554000,NULL,0,J
9.1609951.3,9.1609951,9.7061,NULL,PO-E-2022-0609,NULL,Fully Billed,2022-04-07,2022-04-22,2022-05-06,2022-04-20,3,3000.00,0.00,3000.00,3454.0000,3.4540000,NULL,1,J
9.1218286.7,9.1218286,9.11487,9.1,PO-E-2022-0448,9.1.9.11487,Fully Billed,2022-01-13,2022-04-22,2022-04-19,2022-04-19,7,1860.00,0.00,1860.00,279112.7160,450.1818000,NULL,0,J
9.1218286.25,9.1218286,9.11434,9.1,PO-E-2022-0448,9.1.9.11434,Fully Billed,2022-01-13,2022-04-22,2022-05-24,2022-05-24,25,2046.00,0.00,2046.00,261538.9524,383.4882000,NULL,0,J
9.1218286.19,9.1218286,9.11433,9.1,PO-E-2022-0448,9.1.9.11433,Fully Billed,2022-01-13,2022-04-22,2022-05-23,2022-05-23,19,2046.00,0.00,2046.00,258696.1534,379.3120000,NULL,0,J
9.1218286.2,9.1218286,9.12624,9.1,PO-E-2022-0448,9.1.9.12624,Fully Billed,2022-01-13,2022-04-22,2022-05-23,2022-05-23,2,1980.00,0.00,1980.00,256008.7530,387.8842000,NULL,0,J
9.1218286.22,9.1218286,9.11433,9.1,PO-E-2022-0448,9.1.9.11433,Fully Billed,2022-01-13,2022-04-22,2022-05-23,2022-05-23,22,2046.00,0.00,2046.00,258696.0592,379.3120000,NULL,0,J
9.1218286.11,9.1218286,9.11433,9.1,PO-E-2022-0448,9.1.9.11433,Fully Billed,2022-01-13,2022-04-22,2022-05-23,2022-05-24,11,2046.00,0.00,2046.00,258696.1534,379.3120000,NULL,0,J
9.1218286.33,9.1218286,9.11487,9.1,PO-E-2022-0448,9.1.9.11487,Fully Billed,2022-01-13,2022-04-22,2022-04-20,2022-04-20,33,1860.00,0.00,1860.00,279112.7160,450.1818000,NULL,0,J
9.1218286.23,9.1218286,9.11433,9.1,PO-E-2022-0448,9.1.9.11433,Fully Billed,2022-01-13,2022-04-22,2022-05-23,2022-05-24,23,2046.00,0.00,2046.00,258696.1534,379.3120000,NULL,0,J
9.1218286.24,9.1218286,9.11434,9.1,PO-E-2022-0448,9.1.9.11434,Fully Billed,2022-01-13,2022-04-22,2022-05-30,2022-05-31,24,2046.00,0.00,2046.00,261538.9524,383.4882000,NULL,0,J
9.1218286.3,9.1218286,9.11434,9.1,PO-E-2022-0448,9.1.9.11434,Fully Billed,2022-01-13,2022-04-22,2022-05-25,2022-05-25,3,2046.00,0.00,2046.00,261538.9524,383.4882000,NULL,0,J
9.1218286.27,9.1218286,9.11434,9.1,PO-E-2022-0448,9.1.9.11434,Fully Billed,2022-01-13,2022-04-22,2022-05-25,2022-05-25,27,2046.00,0.00,2046.00,261538.9524,383.4882000,NULL,0,J
9.1218286.32,9.1218286,9.11487,9.1,PO-E-2022-0448,9.1.9.11487,Fully Billed,2022-01-13,2022-04-22,2022-04-19,2022-04-19,32,1860.00,0.00,1860.00,279112.7160,450.1818000,NULL,0,J
9.1218286.30,9.1218286,9.12607,9.1,PO-E-2022-0448,9.1.9.12607,Fully Billed,2022-01-13,2022-04-22,2022-05-02,2022-05-02,30,1860.00,0.00,1860.00,285420.3480,460.3554000,NULL,0,J
9.1218286.18,9.1218286,9.10869,9.1,PO-E-2022-0448,9.1.9.10869,Fully Billed,2022-01-13,2022-04-22,2022-05-26,2022-05-26,18,2418.00,0.00,2418.00,258696.1534,320.9708000,NULL,0,J
9.1218286.6,9.1218286,9.11499,9.1,PO-E-2022-0448,9.1.9.11499,Fully Billed,2022-01-13,2022-04-22,2022-05-11,2022-05-11,6,2808.00,0.00,2808.00,312126.0480,333.4680000,NULL,0,J
9.1066848.52,9.1066848,9.7335,9.1,PO-E-2021-0409,9.1.9.7335,Fully Billed,2021-11-26,2022-04-22,2022-03-31,2022-03-31,52,360.00,0.00,360.00,271296.0000,2260.8000000,NULL,0,J
9.1218286.21,9.1218286,9.11433,9.1,PO-E-2022-0448,9.1.9.11433,Fully Billed,2022-01-13,2022-04-22,2022-05-23,2022-05-23,21,2046.00,0.00,2046.00,258696.1534,379.3120000,NULL,0,J
9.1066848.39,9.1066848,9.11224,9.1,PO-E-2021-0409,9.1.9.11224,Fully Billed,2021-11-26,2022-04-22,2022-05-25,2022-05-25,39,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.1218286.28,9.1218286,9.11434,9.1,PO-E-2022-0448,9.1.9.11434,Fully Billed,2022-01-13,2022-04-22,2022-05-30,2022-05-31,28,2046.00,0.00,2046.00,261538.9524,383.4882000,NULL,0,J
9.1066848.9,9.1066848,9.5917,9.1,PO-E-2021-0409,9.1.9.5917,Fully Billed,2021-11-26,2022-04-22,2022-03-28,2022-03-28,9,144.00,0.00,144.00,83951.0400,1748.9800000,NULL,0,J
9.1218286.17,9.1218286,9.10869,9.1,PO-E-2022-0448,9.1.9.10869,Fully Billed,2022-01-13,2022-04-22,2022-05-23,2022-05-23,17,2418.00,0.00,2418.00,258696.1534,320.9708000,NULL,0,J
9.1066848.3,9.1066848,9.6595,9.1,PO-E-2021-0409,9.1.9.6595,Fully Billed,2021-11-26,2022-04-22,2022-01-24,2022-01-26,3,48.00,0.00,48.00,35368.9600,2210.5600000,NULL,0,J
9.1218286.20,9.1218286,9.11433,9.1,PO-E-2022-0448,9.1.9.11433,Fully Billed,2022-01-13,2022-04-22,2022-05-23,2022-05-23,20,2046.00,0.00,2046.00,258696.1534,379.3120000,NULL,0,J
9.1066848.36,9.1066848,9.11228,9.1,PO-E-2021-0409,9.1.9.11228,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-05-25,36,30.00,0.00,30.00,0.0000,0.0000000,NULL,0,J
9.1218286.26,9.1218286,9.11434,9.1,PO-E-2022-0448,9.1.9.11434,Fully Billed,2022-01-13,2022-04-22,2022-05-24,2022-05-24,26,2046.00,0.00,2046.00,261538.9524,383.4882000,NULL,0,J
9.1218286.29,9.1218286,9.12607,9.1,PO-E-2022-0448,9.1.9.12607,Fully Billed,2022-01-13,2022-04-22,2022-05-03,2022-04-29,29,1860.00,0.00,1860.00,285420.3480,460.3554000,NULL,0,J
9.1609951.1,9.1609951,9.4489,NULL,PO-E-2022-0609,NULL,Fully Billed,2022-04-07,2022-04-22,2022-05-06,2022-04-20,1,3000.00,0.00,3000.00,628.0000,0.6280000,NULL,1,J
9.1609951.2,9.1609951,9.7067,NULL,PO-E-2022-0609,NULL,Fully Billed,2022-04-07,2022-04-22,2022-05-06,2022-04-20,2,3000.00,0.00,3000.00,3108.6000,3.1086000,NULL,1,J
9.1569816.2,9.1569816,9.11204,9.1,PO-E-2022-0593,9.1.9.11204,Fully Billed,2022-03-30,2022-04-22,2022-05-06,2022-05-05,2,30.00,0.00,30.00,3673.8000,367.3800000,NULL,0,J
9.1569816.9,9.1569816,9.11204,9.1,PO-E-2022-0593,9.1.9.11204,Fully Billed,2022-03-30,2022-04-22,2022-04-20,2022-04-20,9,30.00,0.00,30.00,3673.8000,367.3800000,NULL,0,J
9.1569816.8,9.1569816,9.5876,9.1,PO-E-2022-0593,9.1.9.5876,Fully Billed,2022-03-30,2022-04-22,2022-04-20,2022-04-20,8,30.00,0.00,30.00,18369.0000,1836.9000000,NULL,0,J
9.1569816.7,9.1569816,9.5876,9.1,PO-E-2022-0593,9.1.9.5876,Fully Billed,2022-03-30,2022-04-22,2022-04-20,2022-04-20,7,30.00,0.00,30.00,18369.0000,1836.9000000,NULL,0,J
9.1569816.10,9.1569816,9.11204,9.1,PO-E-2022-0593,9.1.9.11204,Fully Billed,2022-03-30,2022-04-22,2022-04-20,2022-04-20,10,30.00,0.00,30.00,3673.8000,367.3800000,NULL,0,J
9.1569816.1,9.1569816,9.5876,9.1,PO-E-2022-0593,9.1.9.5876,Fully Billed,2022-03-30,2022-04-22,2022-05-06,2022-05-05,1,30.00,0.00,30.00,18369.0000,1836.9000000,NULL,0,J
9.1066848.69,9.1066848,9.4847,9.1,PO-E-2021-0409,9.1.9.4847,Fully Billed,2021-11-26,2022-04-22,2022-03-15,2022-03-14,69,12.00,0.00,12.00,753.6000,188.4000000,NULL,0,J
9.1066848.2,9.1066848,9.5539,9.1,PO-E-2021-0409,9.1.9.5539,Fully Billed,2021-11-26,2022-04-22,2022-03-14,2022-03-14,2,324.00,0.00,324.00,1176746.4000,10895.8000000,NULL,0,J
9.1066848.13,9.1066848,9.4847,9.1,PO-E-2021-0409,9.1.9.4847,Fully Billed,2021-11-26,2022-04-22,2022-03-15,2022-03-14,13,1500.00,0.00,1500.00,94200.0000,188.4000000,NULL,0,J
9.1066848.4,9.1066848,9.6627,9.1,PO-E-2021-0409,9.1.9.6627,Fully Billed,2021-11-26,2022-04-22,2022-01-20,2022-01-17,4,192.00,0.00,192.00,149514.2400,2336.1600000,NULL,0,J
9.1066848.37,9.1066848,9.11231,9.1,PO-E-2021-0409,9.1.9.11231,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-05-25,37,6.00,0.00,6.00,0.0000,0.0000000,NULL,0,J
9.1066848.10,9.1066848,9.6184,9.1,PO-E-2021-0409,9.1.9.6184,Fully Billed,2021-11-26,2022-04-22,2022-05-02,2022-05-02,10,504.00,0.00,504.00,327589.9200,1949.9400000,NULL,0,J
9.1066848.40,9.1066848,9.11223,9.1,PO-E-2021-0409,9.1.9.11223,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-05-25,40,9.00,0.00,9.00,0.0000,0.0000000,NULL,0,J
9.1548981.1,9.1548981,9.12652,9.1,PO-E-2022-0582,9.1.9.12652,Fully Billed,2022-03-25,2022-04-22,2022-04-20,2022-04-20,1,27.00,0.00,27.00,44989.9200,4998.8800000,NULL,0,J
9.1548981.5,9.1548981,9.12659,9.1,PO-E-2022-0582,9.1.9.12659,Fully Billed,2022-03-25,2022-04-22,2022-04-20,2022-04-20,5,3.00,0.00,3.00,568.3400,568.3400000,NULL,0,J
9.1548981.4,9.1548981,9.12660,9.1,PO-E-2022-0582,9.1.9.12660,Fully Billed,2022-03-25,2022-04-22,2022-04-08,2022-04-08,4,15.00,0.00,15.00,408.2000,81.6400000,NULL,0,J
9.1548981.2,9.1548981,9.12650,9.1,PO-E-2022-0582,9.1.9.12650,Fully Billed,2022-03-25,2022-04-22,2022-04-20,2022-04-20,2,27.00,0.00,27.00,14921.2800,1657.9200000,NULL,0,J
9.1548981.3,9.1548981,9.12651,9.1,PO-E-2022-0582,9.1.9.12651,Fully Billed,2022-03-25,2022-04-22,2022-04-20,2022-04-20,3,27.00,0.00,27.00,14610.4200,1623.3800000,NULL,0,J
9.1066848.1,9.1066848,9.1851,9.1,PO-E-2021-0409,9.1.9.1851,Fully Billed,2021-11-26,2022-04-22,2022-02-04,2022-01-27,1,60.00,0.00,60.00,153232.0000,7661.6000000,NULL,0,J
9.1066848.43,9.1066848,9.11832,9.1,PO-E-2021-0409,9.1.9.11832,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-05-25,43,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.1066848.7,9.1066848,9.6584,9.1,PO-E-2021-0409,9.1.9.6584,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-02-24,7,96.00,0.00,96.00,111231.3600,3475.9800000,NULL,0,J
9.1066848.16,9.1066848,9.5918,9.1,PO-E-2021-0409,9.1.9.5918,Fully Billed,2021-11-26,2022-04-22,2022-08-16,2022-08-16,16,3417.00,0.00,3417.00,85835.0400,75.3600000,NULL,0,J
9.1066848.41,9.1066848,9.11521,9.1,PO-E-2021-0409,9.1.9.11521,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-05-25,41,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.1066848.8,9.1066848,9.6556,9.1,PO-E-2021-0409,9.1.9.6556,Fully Billed,2021-11-26,2022-04-22,2022-01-20,2022-01-17,8,36.00,0.00,36.00,43595.7600,3632.9800000,NULL,0,J
9.1066848.35,9.1066848,9.11232,9.1,PO-E-2021-0409,9.1.9.11232,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-05-25,35,3.00,0.00,3.00,0.0000,0.0000000,NULL,0,J
9.1066848.38,9.1066848,9.11220,9.1,PO-E-2021-0409,9.1.9.11220,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-05-25,38,15.00,0.00,15.00,0.0000,0.0000000,NULL,0,J
9.1066848.19,9.1066848,9.11831,9.1,PO-E-2021-0409,9.1.9.11831,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-05-25,19,30.00,0.00,30.00,0.0000,0.0000000,NULL,0,J
9.1066848.14,9.1066848,9.5406,9.1,PO-E-2021-0409,9.1.9.5406,Fully Billed,2021-11-26,2022-04-22,2022-02-04,2022-01-27,14,600.00,0.00,600.00,65940.0000,329.7000000,NULL,0,J
9.1066848.42,9.1066848,9.11236,9.1,PO-E-2021-0409,9.1.9.11236,Fully Billed,2021-11-26,2022-04-22,2022-04-01,2022-05-25,42,78.00,0.00,78.00,0.0000,0.0000000,NULL,0,J
9.1066848.5,9.1066848,9.6451,9.1,PO-E-2021-0409,9.1.9.6451,Fully Billed,2021-11-26,2022-04-22,2022-01-20,2022-01-17,5,240.00,0.00,240.00,208496.0000,2606.2000000,NULL,0,J
9.1066848.11,9.1066848,9.7304,9.1,PO-E-2021-0409,9.1.9.7304,Fully Billed,2021-11-26,2022-04-22,2022-03-03,2022-03-04,11,48.00,0.00,48.00,99977.6000,6248.6000000,NULL,0,J
9.1066848.15,9.1066848,9.5857,9.1,PO-E-2021-0409,9.1.9.5857,Fully Billed,2021-11-26,2022-04-22,2022-03-02,2022-02-28,15,180.00,0.00,180.00,7536.0000,125.6000000,NULL,0,J
9.1066848.6,9.1066848,9.5919,9.1,PO-E-2021-0409,9.1.9.5919,Fully Billed,2021-11-26,2022-04-22,2022-01-20,2022-01-17,6,168.00,0.00,168.00,173202.4000,3092.9000000,NULL,0,J
9.1066848.12,9.1066848,9.7335,9.1,PO-E-2021-0409,9.1.9.7335,Fully Billed,2021-11-26,2022-04-22,2022-04-26,2022-04-26,12,360.00,0.00,360.00,271296.0000,2260.8000000,NULL,0,J
9.1066848.17,9.1066848,9.11460,9.1,PO-E-2021-0409,9.1.9.11460,Fully Billed,2021-11-26,2022-04-22,2022-03-01,2022-02-28,17,54.00,0.00,54.00,18651.6000,1036.2000000,NULL,0,J
9.1066848.81,9.1066848,9.5918,9.1,PO-E-2021-0409,9.1.9.5918,Fully Billed,2021-11-26,2022-04-22,2022-09-13,2022-09-13,81,5583.00,0.00,5583.00,140244.9600,75.3600000,NULL,0,J
9.1543744.3,9.1543744,9.13004,9.3,PO-E-2022-0573,9.3.9.13004,Fully Billed,2022-03-25,2022-04-25,2022-05-02,2022-05-02,3,3.00,0.00,3.00,1099.0000,1099.0000000,NULL,0,J
9.1442684.6,9.1442684,9.12564,9.1,PO-E-2022-0541,9.1.9.12564,Fully Billed,2022-03-07,2022-04-25,2022-05-31,2022-05-31,6,2046.00,0.00,2046.00,316778.4290,464.5002000,NULL,0,J
9.1430431.1,9.1430431,9.7049,9.1,PO-E-2022-0530,9.1.9.7049,Fully Billed,2022-03-03,2022-04-25,2022-05-02,2022-04-28,1,45.00,0.00,45.00,182291.1300,12152.7420000,NULL,0,J
9.1442684.1,9.1442684,9.12150,9.1,PO-E-2022-0541,9.1.9.12150,Fully Billed,2022-03-07,2022-04-25,2022-05-30,2022-05-31,1,2418.00,0.00,2418.00,321669.7640,399.0940000,NULL,0,J
9.1547528.11,9.1547528,9.12673,9.1,PO-E-2022-0574,9.1.9.12673,Closed,2022-03-25,2022-04-25,2022-07-04,2023-05-10,11,2160.00,2160.00,0.00,352232.6400,489.2120000,NULL,0,J
9.1442684.8,9.1442684,9.12564,9.1,PO-E-2022-0541,9.1.9.12564,Fully Billed,2022-03-07,2022-04-25,2022-05-30,2022-05-26,8,2046.00,0.00,2046.00,316778.4290,464.5002000,NULL,0,J
9.1442684.4,9.1442684,9.12150,9.1,PO-E-2022-0541,9.1.9.12150,Fully Billed,2022-03-07,2022-04-25,2022-05-30,2022-05-26,4,2418.00,0.00,2418.00,321669.7640,399.0940000,NULL,0,J
9.1442684.7,9.1442684,9.12564,9.1,PO-E-2022-0541,9.1.9.12564,Fully Billed,2022-03-07,2022-04-25,2022-05-30,2022-05-26,7,2046.00,0.00,2046.00,316778.4290,464.5002000,NULL,0,J
9.1442684.2,9.1442684,9.12150,9.1,PO-E-2022-0541,9.1.9.12150,Fully Billed,2022-03-07,2022-04-25,2022-05-30,2022-05-31,2,2418.00,0.00,2418.00,321669.7640,399.0940000,NULL,0,J
9.1547528.9,9.1547528,9.13021,9.1,PO-E-2022-0574,9.1.9.13021,Closed,2022-03-25,2022-04-25,2022-04-25,2023-05-10,9,2160.00,2160.00,0.00,338780.8800,470.5290000,NULL,0,J
9.1442684.5,9.1442684,9.12564,9.1,PO-E-2022-0541,9.1.9.12564,Fully Billed,2022-03-07,2022-04-25,2022-05-30,2022-05-26,5,2046.00,0.00,2046.00,316778.4290,464.5002000,NULL,0,J
9.1547528.8,9.1547528,9.13021,9.1,PO-E-2022-0574,9.1.9.13021,Closed,2022-03-25,2022-04-25,2022-04-25,2023-05-10,8,2160.00,2160.00,0.00,338780.8800,470.5290000,NULL,0,J
9.1442684.3,9.1442684,9.12150,9.1,PO-E-2022-0541,9.1.9.12150,Fully Billed,2022-03-07,2022-04-25,2022-05-30,2022-05-26,3,2418.00,0.00,2418.00,321669.7640,399.0940000,NULL,0,J
9.1547528.10,9.1547528,9.13021,9.1,PO-E-2022-0574,9.1.9.13021,Closed,2022-03-25,2022-04-25,2022-04-25,2023-05-10,10,2160.00,2160.00,0.00,338780.8800,470.5290000,NULL,0,J
9.1547638.10,9.1547638,9.6952,9.1,PO-E-2022-0576,9.1.9.6952,Fully Billed,2022-03-25,2022-04-26,2022-05-06,2022-05-05,10,3780.00,0.00,3780.00,69237.0000,54.9500000,NULL,1,J
9.1547638.3,9.1547638,9.3554,9.1,PO-E-2022-0576,9.1.9.3554,Fully Billed,2022-03-25,2022-04-26,2022-05-05,2022-05-05,3,6240.00,0.00,6240.00,6204.6400,2.9830000,NULL,1,J
9.1547638.9,9.1547638,9.5359,9.1,PO-E-2022-0576,9.1.9.5359,Fully Billed,2022-03-25,2022-04-26,2022-05-05,2022-05-05,9,4575.00,0.00,4575.00,14126.0750,9.2630000,NULL,1,J
