guid,locationGuid,itemGuid,quantityAvailable,quantityBackOrdered,quantityCommitted,quantityInTransit,quantityOnHand,quantityOnOrder,averageCost,SubsidiaryID
9.244.9.14533,9.244,9.14533,1153,0,72,0,1225,0,166.8125,J
9.278.9.6213,9.278,9.6213,55,0,0,0,55,0,18.997,J
9.261.9.6213,9.261,9.6213,616,0,293,0,909,0,19.8134,J
9.300.9.6213,9.3,9.6213,2,0,0,0,2,0,0,J
9.299.9.6213,9.299,9.6213,316,0,0,0,316,0,17.4283816,J
9.244.9.6213,9.244,9.6213,609,0,0,0,609,0,19.8123324,J
9.13.9.6213,9.13,9.6213,146,0,3,0,149,0,16.9874,J
9.261.9.3252,9.261,9.3252,830,0,3475,0,4305,8600,7.0964,J
9.278.9.3252,9.278,9.3252,1233,0,20,0,1253,0,4.677658,J
9.283.9.3252,9.283,9.3252,2,0,0,0,2,0,6.6882,J
9.299.9.3252,9.299,9.3252,3858,0,100,0,3958,7000,7.1720112,J
9.282.9.13827,9.282,9.13827,9,0,0,0,9,0,1057.251942,J
9.278.9.13827,9.278,9.13827,70,0,0,0,70,0,1036.2628,J
9.244.9.14444,9.244,9.14444,3,0,0,0,3,0,1214.6462,J
9.244.9.3252,9.244,9.3252,2581,0,1940,0,4521,1200,7.1797356,J
9.13.9.3252,9.13,9.3252,5809,0,212,0,6021,0,7.0964,J
9.7.9.3252,9.7,9.3252,10,0,0,0,10,0,5.6206,J
9.282.9.3252,9.282,9.3252,168524,0,1111,0,169635,0,6.6819828,J
9.299.9.8346,9.299,9.8346,891,0,6,0,897,0,13.031,J
9.299.9.13037,9.299,9.13037,2,0,3,0,5,0,282.6,J
9.300.9.13037,9.3,9.13037,1,0,0,0,1,0,0,J
9.244.9.13037,9.244,9.13037,1,0,0,0,1,0,288.252,J
9.13.9.13037,9.13,9.13037,0,9,1,0,1,105,276.0688,J
9.285.9.13037,9.285,9.13037,1,0,0,0,1,0,282.6,J
9.278.9.13029,9.278,9.13029,0,7,0,24,0,24,4105.0476,J
9.277.9.13029,9.277,9.13029,0,0,0,0,0,156,3925,J
9.280.9.13029,9.28,9.13029,1,0,0,0,1,0,5271.5262,J
9.246.9.13029,9.246,9.13029,1,0,0,0,1,0,7139.0412,J
9.300.9.13029,9.3,9.13029,1,0,0,0,1,0,0,J
9.299.9.13029,9.299,9.13029,32,0,3,0,35,0,4840.08571,J
9.13.9.13029,9.13,9.13029,0,56,0,60,0,60,4003.5,J
9.244.9.13030,9.244,9.1303,3,0,0,0,3,0,3938.816,J
9.299.9.13030,9.299,9.1303,17,0,1,0,18,0,6302.1056,J
9.13.9.13030,9.13,9.1303,0,0,5,0,5,0,4058.39976,J
9.282.9.13030,9.282,9.1303,16,0,0,0,16,0,6302.1056,J
9.278.9.13030,9.278,9.1303,0,0,1,0,1,0,5494.372,J
9.278.9.11828,9.278,9.11828,1107,0,0,0,1107,0,128.0178,J
9.282.9.2097,9.282,9.2097,3,0,0,0,3,0,272.395,J
9.13.9.6173,9.13,9.6173,2,0,9,0,11,0,222.954287,J
9.282.9.6173,9.282,9.6173,66,0,22,0,88,100,185.26,J
9.261.9.6173,9.261,9.6173,59,0,11,0,70,0,222.312,J
9.299.9.6173,9.299,9.6173,168,0,1,0,169,0,217.9317942,J
9.282.9.2452,9.282,9.2452,276,0,0,0,276,0,60.445,J
9.244.9.2452,9.244,9.2452,31,0,7,0,38,0,29.7143224,J
9.261.9.11755,9.261,9.11755,2,0,8,0,10,0,2443.08328,J
9.299.9.11755,9.299,9.11755,5,0,0,0,5,0,3143.14,J
9.299.9.5912,9.299,9.5912,12,0,0,0,12,0,4591.936,J
9.299.9.4526,9.299,9.4526,4,0,0,0,4,0,1591.4305,J
9.13.9.13033,9.13,9.13033,33,0,15,0,48,0,153.86,J
9.285.9.13033,9.285,9.13033,1,0,0,0,1,0,150.5944,J
9.282.9.13033,9.282,9.13033,550,0,11,0,561,0,150.0617304,J
9.278.9.13033,9.278,9.13033,7,0,0,0,7,0,149.4012,J
9.261.9.13033,9.261,9.13033,4,0,0,0,4,0,60.288,J
9.300.9.13033,9.3,9.13033,2,0,0,0,2,0,0,J
9.299.9.3268,9.299,9.3268,5679,0,812,0,6491,3000,1.926861,J
9.254.9.3268,9.254,9.3268,6,0,0,0,6,0,0,J
9.261.9.3268,9.261,9.3268,1382,0,0,0,1382,0,1.727,J
9.282.9.3268,9.282,9.3268,218,0,8240,0,8458,1200,1.9533626,J
9.278.9.3268,9.278,9.3268,1655,0,30,0,1685,0,1.9468,J
9.244.9.3268,9.244,9.3268,2040,0,130,0,2170,0,1.727,J
9.13.9.3268,9.13,9.3268,3880,0,326,0,4206,0,1.9154,J
9.299.9.15111,9.299,9.15111,50,0,0,0,50,0,1.6328,J
9.244.9.15111,9.244,9.15111,49,0,0,0,49,0,3.454,J
9.299.9.2138,9.299,9.2138,47,0,0,0,47,0,535.5584,J
9.244.9.14729,9.244,9.14729,1672,0,304,0,1976,0,107.388,J
9.282.9.14729,9.282,9.14729,0,499,1866,0,1866,3210,111.669704,J
9.278.9.14729,9.278,9.14729,1,0,66,0,67,0,113.3226,J
9.261.9.14729,9.261,9.14729,3695,0,1131,0,4826,0,107.388,J
9.278.9.7129,9.278,9.7129,5,0,0,0,5,0,80.384,J
9.13.9.7129,9.13,9.7129,2,0,0,0,2,0,80.384,J
9.278.9.12490,9.278,9.1249,33,0,0,0,33,0,2042.256,J
9.299.9.12490,9.299,9.1249,10,0,0,0,10,0,3334.2718,J
9.13.9.12490,9.13,9.1249,27,0,0,0,27,0,2042.256,J
9.244.9.4365,9.244,9.4365,3,0,0,0,3,0,0,J
9.282.9.4365,9.282,9.4365,2,0,0,0,2,0,1377.2511,J
9.282.9.11828,9.282,9.11828,3,0,0,0,3,0,182.8736,J
9.299.9.13033,9.299,9.13033,7,0,1,0,8,0,150.72,J
9.302.9.13401,9.302,9.13401,1,0,0,0,1,0,0,J
9.278.9.9414,9.278,9.9414,148,0,1,0,149,0,227.288586,J
9.261.9.9414,9.261,9.9414,63,0,4,0,67,0,219.6744,J
9.244.9.9414,9.244,9.9414,10,0,16,0,26,100,219.6744,J
9.13.9.11534,9.13,9.11534,226,0,0,0,226,0,27.004,J
9.278.9.11534,9.278,9.11534,825,0,0,0,825,0,27.1404016,J
9.265.9.11534,9.265,9.11534,1,0,0,0,1,0,27.004,J
9.261.9.11534,9.261,9.11534,169,0,50,0,219,350,27.004,J
9.299.9.11534,9.299,9.11534,98,0,1,0,99,0,28.3763998,J
9.244.9.11534,9.244,9.11534,98,0,220,50,318,0,27.004,J
9.13.9.12946,9.13,9.12946,6,0,0,0,6,0,50.868,J
9.278.9.12946,9.278,9.12946,648,0,0,0,648,0,50.726543,J
9.261.9.12946,9.261,9.12946,437,0,0,0,437,0,50.4378828,J
9.282.9.3332,9.282,9.3332,10,0,0,0,10,0,0.314,J
9.13.9.5376,9.13,9.5376,400,0,100,0,500,0,15.0406,J
9.290.9.12964,9.29,9.12964,0,0,2,0,2,0,7536,J
9.261.9.12964,9.261,9.12964,2,0,0,0,2,92,7536,J
9.244.9.12964,9.244,9.12964,4,0,0,0,4,88,7536,J
9.282.9.13386,9.282,9.13386,8,0,0,0,8,0,1052.343525,J
9.278.9.13386,9.278,9.13386,29,0,0,0,29,0,1060.845766,J
9.261.9.13386,9.261,9.13386,9,0,0,0,9,15,1081.7928,J
9.299.9.13386,9.299,9.13386,0,0,3,0,3,15,1069.714256,J
9.13.9.8337,9.13,9.8337,259,0,5,0,264,0,21.2564812,J
9.302.9.8337,9.302,9.8337,1,0,0,0,1,0,13.031,J
9.278.9.8337,9.278,9.8337,245,0,50,0,295,0,27.004,J
9.266.9.8337,9.266,9.8337,1,0,0,0,1,0,20.7868,J
9.261.9.8337,9.261,9.8337,512,0,520,0,1032,0,20.7868,J
9.250.9.8337,9.25,9.8337,3,0,0,0,3,0,22.922,J
9.299.9.8337,9.299,9.8337,1412,0,7,0,1419,0,13.031,J
9.282.9.13833,9.282,9.13833,10,0,1,0,11,0,1624.818685,J
9.261.9.2301,9.261,9.2301,1494,0,686,0,2180,0,6.2172,J
9.299.9.2301,9.299,9.2301,1726,0,54,0,1780,0,3.8267808,J
9.278.9.2301,9.278,9.2301,7047,0,35,0,7082,0,6.432761,J
9.280.9.2301,9.28,9.2301,0,0,109,0,109,0,6.9437332,J
9.300.9.2301,9.3,9.2301,4,0,0,0,4,0,0,J
9.282.9.13625,9.282,9.13625,8,0,0,0,8,10,817.185,J
9.300.9.13038,9.3,9.13038,1,0,0,0,1,0,0,J
9.299.9.13038,9.299,9.13038,7,0,0,0,7,0,2253.1698,J
9.13.9.13038,9.13,9.13038,4,0,1,0,5,0,2121.4468,J
9.291.9.2301,9.291,9.2301,0,2327,485,0,485,0,6.28,J
9.244.9.2301,9.244,9.2301,28,0,38,0,66,0,6.2172,J
9.299.9.11003,9.299,9.11003,589,0,8,0,597,0,0.1200736,J
9.13.9.2303,9.13,9.2303,252,0,0,0,252,0,7.4418,J
9.299.9.15097,9.299,9.15097,104,0,0,0,104,0,25.720525,J
9.282.9.13038,9.282,9.13038,90,0,2,0,92,0,2288.9344,J
9.299.9.11993,9.299,9.11993,18,0,9,0,27,10,70.336,J
9.244.9.11993,9.244,9.11993,0,0,0,0,0,6,112.5376,J
9.282.9.11993,9.282,9.11993,0,0,0,0,0,50,43.96,J
9.299.9.13032,9.299,9.13032,1,0,7,0,8,0,7254.0594,J
9.244.9.13032,9.244,9.13032,0,0,0,0,0,2,4605.752,J
9.13.9.13032,9.13,9.13032,17,0,3,0,20,0,3224.0264,J
9.282.9.13032,9.282,9.13032,8,0,4,0,12,0,2878.595,J
9.278.9.13032,9.278,9.13032,12,0,2,0,14,0,2878.595,J
9.299.9.5904,9.299,9.5904,8,0,0,0,8,0,984.1859,J
9.13.9.12732,9.13,9.12732,0,10,1,0,1,20,541.493,J
9.302.9.7059,9.302,9.7059,2,0,0,0,2,0,0,J
9.13.9.11764,9.13,9.11764,2,0,0,0,2,0,2596.152,J
9.299.9.3345,9.299,9.3345,560,0,3050,0,3610,0,8.033062,J
9.282.9.5904,9.282,9.5904,15,0,0,0,15,0,2653.505136,J
9.282.9.16271,9.282,9.16271,31,0,1,0,32,0,1446.912,J
9.299.9.16271,9.299,9.16271,0,0,0,0,0,6,0,J
9.13.9.16271,9.13,9.16271,0,1,0,0,0,1,936.6934,J
9.7.9.4374,9.7,9.4374,1,0,0,0,1,0,17.9294,J
9.261.9.3454,9.261,9.3454,2767,0,1230,0,3997,0,5.937897,J
9.299.9.3454,9.299,9.3454,2862,0,322,0,3184,0,6.0527896,J
9.254.9.3454,9.254,9.3454,0,1,0,0,0,0,6.6882,J
9.244.9.3454,9.244,9.3454,683,0,0,0,683,0,3.3282116,J
9.278.9.2486,9.278,9.2486,525,0,362,0,887,0,9.106,J
9.261.9.2486,9.261,9.2486,136,0,8,0,144,0,9.1958354,J
9.299.9.2486,9.299,9.2486,5,0,2014,0,2019,0,8.9544322,J
9.244.9.2486,9.244,9.2486,357,0,0,0,357,0,9.2944,J
9.13.9.2486,9.13,9.2486,3026,0,10,0,3036,0,9.1316538,J
9.13.9.12524,9.13,9.12524,3,0,0,0,3,0,2661.464,J
9.282.9.12524,9.282,9.12524,6,0,0,0,6,0,4258.3424,J
9.278.9.12524,9.278,9.12524,11,0,0,0,11,0,2661.464,J
9.299.9.14675,9.299,9.14675,1131,0,20,0,1151,0,207.0599524,J
9.244.9.3663,9.244,9.3663,0,220,0,0,0,1100,10.99,J
9.300.9.3266,9.3,9.3266,1,0,0,0,1,0,0,J
9.13.9.3266,9.13,9.3266,279,0,630,0,909,2000,9.263,J
9.299.9.3266,9.299,9.3266,253,0,40,0,293,0,9.250126,J
9.254.9.3266,9.254,9.3266,0,1,0,0,0,0,0,J
9.278.9.3266,9.278,9.3266,81,0,195,0,276,500,8.8014514,J
9.244.9.13386,9.244,9.13386,0,0,0,0,0,15,1081.7928,J
9.278.9.11865,9.278,9.11865,2521,0,64,0,2585,0,56.360488,J
9.261.9.11865,9.261,9.11865,1557,0,217,0,1774,0,138.6624,J
9.281.9.11865,9.281,9.11865,1,0,0,0,1,0,3.14,J
9.250.9.11865,9.25,9.11865,8,0,0,0,8,0,120.9999,J
9.244.9.11865,9.244,9.11865,647,0,108,0,755,0,138.6624,J
9.13.9.11865,9.13,9.11865,3872,0,199,0,4071,0,74.2822892,J
9.13.9.13625,9.13,9.13625,16,0,1,0,17,0,1307.496,J
9.282.9.2301,9.282,9.2301,2490,0,9430,0,11920,0,6.17795,J
9.299.9.14446,9.299,9.14446,0,0,271,0,271,0,193.529661,J
9.302.9.14051,9.302,9.14051,1,0,0,0,1,0,1824.654,J
9.299.9.16587,9.299,9.16587,0,10,0,0,0,0,171.444,J
9.282.9.16587,9.282,9.16587,142,0,0,0,142,0,156.0109,J
9.302.9.4813,9.302,9.4813,1,0,0,0,1,0,4237.744,J
9.244.9.5374,9.244,9.5374,1,0,0,0,1,0,923.8194,J
9.13.9.12633,9.13,9.12633,10,0,0,0,10,24,5532.8998,J
9.300.9.7049,9.3,9.7049,2,0,0,0,2,0,0,J
9.299.9.11213,9.299,9.11213,6,0,0,0,6,0,246.804,J
9.282.9.12522,9.282,9.12522,16,0,0,0,16,0,3685.6064,J
9.261.9.13628,9.261,9.13628,6,0,0,0,6,0,1007.94,J
9.244.9.13628,9.244,9.13628,5,0,0,0,5,0,1135.34236,J
9.13.9.13628,9.13,9.13628,0,0,2,0,2,0,1656.1616,J
9.244.9.13631,9.244,9.13631,5,0,1,0,6,0,1614.745,J
9.280.9.12132,9.28,9.12132,1,0,0,0,1,0,880.6758,J
9.250.9.12132,9.25,9.12132,1,0,0,0,1,0,90.0552,J
9.299.9.12132,9.299,9.12132,19,0,0,0,19,0,886.3608642,J
9.299.9.7322,9.299,9.7322,56,0,0,0,56,0,1405.6838,J
9.244.9.12132,9.244,9.12132,0,0,0,0,0,1,959.6468,J
9.13.9.12132,9.13,9.12132,0,3,0,0,0,8,874.7098,J
9.284.9.7322,9.284,9.7322,1,0,0,0,1,0,2640.74,J
9.244.9.7322,9.244,9.7322,1,0,1,0,2,0,2722.851,J
9.302.9.7322,9.302,9.7322,1,0,0,0,1,0,1405.6838,J
9.299.9.7318,9.299,9.7318,12,0,2,0,14,20,4547.1125,J
9.282.9.15008,9.282,9.15008,1,0,0,0,1,0,185.7938,J
9.284.9.11498,9.284,9.11498,1,0,0,0,1,0,482.0214,J
9.13.9.2335,9.13,9.2335,8,0,0,0,8,0,24.649,J
9.7.9.2335,9.7,9.2335,10,0,0,0,10,0,20.04576,J
9.278.9.8346,9.278,9.8346,943,0,0,0,943,0,26.3190718,J
9.261.9.8346,9.261,9.8346,223,0,2,0,225,0,26.0829438,J
9.261.9.8290,9.261,9.829,2,0,0,0,2,0,11.7436,J
9.282.9.5406,9.282,9.5406,764,0,52,0,816,0,326.4972,J
9.282.9.13629,9.282,9.13629,3,0,0,0,3,0,1061.32,J
9.261.9.13629,9.261,9.13629,17,0,0,0,17,0,1061.32,J
9.244.9.13629,9.244,9.13629,17,0,0,0,17,0,1061.32,J
9.13.9.13629,9.13,9.13629,37,0,7,0,44,0,1701.223457,J
9.13.9.3681,9.13,9.3681,1636,0,126,0,1762,0,6.5201472,J
9.285.9.3681,9.285,9.3681,5,0,0,0,5,0,6.68192,J
9.244.9.6191,9.244,9.6191,15,0,2,0,17,0,2034.72,J
9.13.9.2484,9.13,9.2484,1928,0,0,0,1928,0,0.8792,J
9.261.9.2333,9.261,9.2333,9209,0,5564,0,14773,1500,0.3768,J
9.13.9.6191,9.13,9.6191,17,0,10,0,27,72,2024.842942,J
9.282.9.6191,9.282,9.6191,27,0,3,0,30,48,1679.38818,J
9.278.9.6191,9.278,9.6191,24,0,1,0,25,48,2029.167224,J
9.278.9.11237,9.278,9.11237,24,0,0,0,24,0,3.14,J
9.282.9.3681,9.282,9.3681,1247,0,5730,0,6977,0,6.7336986,J
9.278.9.3681,9.278,9.3681,131,0,353,0,484,0,7.0012894,J
9.261.9.3681,9.261,9.3681,149,0,100,0,249,100,7.0773716,J
9.300.9.3681,9.3,9.3681,2,0,0,0,2,0,0,J
9.282.9.2262,9.282,9.2262,709,0,44,0,753,0,3.925,J
9.278.9.2262,9.278,9.2262,202,0,0,0,202,400,3.924058,J
9.261.9.2262,9.261,9.2262,1518,0,3043,0,4561,5100,3.925,J
9.299.9.2262,9.299,9.2262,108,0,0,0,108,100,3.9691798,J
9.254.9.2262,9.254,9.2262,1,0,1,0,2,0,0,J
9.282.9.11225,9.282,9.11225,4,0,0,0,4,0,0.0314,J
9.244.9.7074,9.244,9.7074,5,0,0,0,5,0,3310.188,J
9.278.9.11994,9.278,9.11994,15,0,0,0,15,0,3686.36,J
9.282.9.12552,9.282,9.12552,155,0,0,0,155,0,819.9168,J
9.299.9.11225,9.299,9.11225,3,0,1,0,4,0,0,J
9.244.9.7305,9.244,9.7305,20,0,0,0,20,0,188.4,J
9.13.9.7305,9.13,9.7305,0,0,6,0,6,0,180.393,J
9.282.9.7305,9.282,9.7305,0,0,0,0,0,10,175.84,J
9.278.9.7305,9.278,9.7305,29,0,0,0,29,0,180.864,J
9.261.9.7305,9.261,9.7305,8,0,1,0,9,0,188.4,J
9.299.9.7305,9.299,9.7305,26,0,1,0,27,0,177.4681528,J
9.244.9.2262,9.244,9.2262,3665,0,1708,0,5373,5100,3.925,J
9.13.9.2262,9.13,9.2262,12,0,33,0,45,650,3.9201016,J
9.254.9.2265,9.254,9.2265,0,1,0,0,0,0,6.1334562,J
9.13.9.2265,9.13,9.2265,4,0,0,0,4,0,8.164,J
9.300.9.2265,9.3,9.2265,1,0,0,0,1,0,0,J
9.281.9.2136,9.281,9.2136,1,0,0,0,1,0,3.14,J
9.13.9.12212,9.13,9.12212,3,0,2,0,5,0,72.3456,J
9.282.9.12212,9.282,9.12212,2112,0,0,0,2112,0,106.9830028,J
9.261.9.12212,9.261,9.12212,5,0,0,0,5,0,54.2592,J
9.282.9.12518,9.282,9.12518,0,16,424,0,424,0,113.04,J
9.278.9.12518,9.278,9.12518,977,0,103,0,1080,2160,113.04,J
9.261.9.12518,9.261,9.12518,24,0,715,0,739,0,113.04,J
9.244.9.3676,9.244,9.3676,551,0,2280,0,2831,4600,5.2124,J
9.13.9.2956,9.13,9.2956,42,0,3,0,45,0,36.424,J
9.282.9.3338,9.282,9.3338,216,0,0,0,216,0,13.7036194,J
9.13.9.2488,9.13,9.2488,54,0,0,0,54,0,2.1666,J
9.299.9.3310,9.299,9.331,78,0,16,0,94,0,7.4986026,J
9.300.9.3324,9.3,9.3324,1,0,0,0,1,0,0,J
9.299.9.3324,9.299,9.3324,26,0,93,0,119,0,24.90177,J
9.282.9.2852,9.282,9.2852,3688,0,222,0,3910,0,1.1838114,J
9.13.9.12981,9.13,9.12981,10,0,0,0,10,0,2393.03168,J
9.278.9.2852,9.278,9.2852,3108,0,0,0,3108,0,1.0362,J
9.261.9.2852,9.261,9.2852,0,400,0,0,0,400,1.0362,J
9.282.9.2335,9.282,9.2335,8,0,0,0,8,0,8.5408,J
9.282.9.3257,9.282,9.3257,382,0,0,0,382,0,15.837846,J
9.283.9.3257,9.283,9.3257,4,0,0,0,4,0,16.6577,J
9.299.9.3257,9.299,9.3257,375,0,6,0,381,0,4.6910344,J
9.290.9.3301,9.29,9.3301,60,0,0,0,60,0,0.9106,J
9.261.9.3301,9.261,9.3301,5806,0,2669,0,8475,4500,0.8478628,J
9.250.9.3301,9.25,9.3301,1,0,0,0,1,0,0.8792,J
9.300.9.3301,9.3,9.3301,2,0,0,0,2,0,0,J
9.13.9.14675,9.13,9.14675,16,0,0,0,16,0,207.6168,J
9.281.9.16793,9.281,9.16793,1,0,0,0,1,0,3.14,J
9.13.9.16793,9.13,9.16793,67,0,131,0,198,0,191.9168,J
9.278.9.16793,9.278,9.16793,646,0,0,0,646,0,192.0424,J
9.299.9.3301,9.299,9.3301,1695,0,0,0,1695,0,0.8801734,J
9.254.9.3301,9.254,9.3301,2,0,1,0,3,0,0,J
9.244.9.3301,9.244,9.3301,1514,0,914,0,2428,3000,0.8478,J
9.13.9.3301,9.13,9.3301,1944,0,501,0,2445,0,0.8478,J
9.7.9.3301,9.7,9.3301,2,0,0,0,2,0,0.942,J
9.282.9.3301,9.282,9.3301,1381,0,0,0,1381,0,0.8572514,J
9.244.9.2275,9.244,9.2275,6,0,0,0,6,0,560.176,J
9.13.9.2275,9.13,9.2275,0,1,0,0,0,1,577.3204,J
9.282.9.2275,9.282,9.2275,0,2,4,0,4,4,821.27485,J
9.261.9.2275,9.261,9.2275,0,1,0,0,0,0,0,J
9.299.9.11325,9.299,9.11325,7,0,0,0,7,0,3281.6768,J
9.282.9.11325,9.282,9.11325,6,0,0,0,6,0,3219.4263,J
9.278.9.11325,9.278,9.11325,33,0,1,0,34,0,1739.56,J
9.244.9.11325,9.244,9.11325,0,0,0,0,0,1,3347.3028,J
9.299.9.7291,9.299,9.7291,3,0,2,0,5,6,3125.1792,J
9.244.9.16269,9.244,9.16269,3,0,3,0,6,0,2900.4494,J
9.299.9.13514,9.299,9.13514,181,0,0,0,181,0,274.8598058,J
9.299.9.11859,9.299,9.11859,1125,0,270,0,1395,0,182.5125,J
9.282.9.16269,9.282,9.16269,48,0,1,0,49,0,4549.7344,J
9.299.9.6058,9.299,9.6058,2,0,0,0,2,0,239.1424,J
9.244.9.6058,9.244,9.6058,21,0,0,0,21,0,149.464,J
9.13.9.6058,9.13,9.6058,1,0,0,0,1,0,149.464,J
9.282.9.6058,9.282,9.6058,32,0,0,0,32,0,223.0656,J
9.299.9.4545,9.299,9.4545,3,0,0,0,3,0,528.5248,J
9.282.9.4545,9.282,9.4545,0,1,0,0,0,1,528.5248,J
9.13.9.8899,9.13,9.8899,80,0,54,0,134,0,27.0354,J
9.278.9.8899,9.278,9.8899,25,0,4,0,29,0,27.004,J
9.282.9.3687,9.282,9.3687,151,0,0,0,151,0,5.197642,J
9.283.9.3687,9.283,9.3687,2,0,0,0,2,0,5.495,J
9.261.9.3687,9.261,9.3687,331,0,290,0,621,12000,4.8356,J
9.250.9.3687,9.25,9.3687,50,0,0,0,50,0,4.8984,J
9.299.9.3687,9.299,9.3687,328,0,10,0,338,350,4.9165178,J
9.244.9.3687,9.244,9.3687,2953,0,2270,0,5223,7000,4.8356,J
9.299.9.3273,9.299,9.3273,916,0,0,0,916,1000,2.0074962,J
9.299.9.14044,9.299,9.14044,22,0,0,0,22,0,1281.221328,J
9.285.9.8941,9.285,9.8941,2,0,0,0,2,0,403.4272,J
9.254.9.8916,9.254,9.8916,3,0,0,0,3,0,0,J
9.299.9.8944,9.299,9.8944,42,0,1,0,43,0,411.8015172,J
9.299.9.11780,9.299,9.1178,6,0,0,0,6,0,0,J
9.244.9.3273,9.244,9.3273,0,260,878,0,878,500,1.9782,J
9.254.9.3273,9.254,9.3273,1,0,0,0,1,0,0,J
9.265.9.8899,9.265,9.8899,1,0,0,0,1,0,27.004,J
9.261.9.8899,9.261,9.8899,652,0,157,0,809,100,27.004,J
9.299.9.8899,9.299,9.8899,6,0,93,0,99,300,28.3805132,J
9.261.9.3273,9.261,9.3273,0,4,661,0,661,1000,1.9782,J
9.13.9.3273,9.13,9.3273,123,0,428,0,551,1000,1.9782,J
9.282.9.3273,9.282,9.3273,368,0,0,0,368,0,1.8793214,J
9.278.9.3273,9.278,9.3273,243,0,624,0,867,0,1.912574,J
9.299.9.2852,9.299,9.2852,220,0,0,0,220,0,1.03149,J
9.299.9.14754,9.299,9.14754,783,0,2,0,785,0,145.4152526,J
9.299.9.11779,9.299,9.11779,10,0,0,0,10,0,110.214,J
9.282.9.8999,9.282,9.8999,50,0,0,0,50,0,67.554588,J
9.285.9.10902,9.285,9.10902,6,0,0,0,6,0,0.0314,J
9.299.9.9377,9.299,9.9377,1,0,0,0,1,0,1686.808,J
9.254.9.9377,9.254,9.9377,1,0,0,0,1,0,0,J
9.302.9.9377,9.302,9.9377,1,0,0,0,1,0,1686.808,J
9.281.9.12518,9.281,9.12518,2,0,0,0,2,0,3.14,J
9.250.9.12518,9.25,9.12518,1,0,0,0,1,0,113.04,J
9.299.9.12518,9.299,9.12518,1688,0,376,0,2064,2160,113.0906796,J
9.244.9.12518,9.244,9.12518,8,0,10,0,18,0,113.04,J
9.250.9.12212,9.25,9.12212,1,0,0,0,1,0,72.3456,J
9.299.9.12212,9.299,9.12212,45,0,0,0,45,0,98.4704,J
9.281.9.4981,9.281,9.4981,2,0,0,0,2,0,3.14,J
9.13.9.4981,9.13,9.4981,1,0,0,0,1,0,661.912,J
9.282.9.5545,9.282,9.5545,4,0,7,0,11,30,1045.62,J
9.278.9.5545,9.278,9.5545,36,0,4,0,40,0,1046.00465,J
9.261.9.5545,9.261,9.5545,70,0,12,0,82,0,1045.62,J
9.299.9.5545,9.299,9.5545,0,6,6,0,6,300,1045.62,J
9.244.9.5545,9.244,9.5545,69,0,5,0,74,0,1045.62,J
9.299.9.2308,9.299,9.2308,1010,0,0,0,1010,0,0.7112728,J
9.278.9.15100,9.278,9.151,348,0,124,0,472,0,27.8406216,J
9.299.9.6861,9.299,9.6861,290,0,0,0,290,0,0.678554,J
9.299.9.4981,9.299,9.4981,65,0,0,0,65,0,1019.361876,J
9.254.9.4981,9.254,9.4981,2,0,0,0,2,0,0,J
9.299.9.12750,9.299,9.1275,3828,0,9,0,3837,0,136.5937052,J
9.244.9.12750,9.244,9.1275,206,0,0,0,206,0,60.7294212,J
9.282.9.12750,9.282,9.1275,1195,0,16,0,1211,840,58.09,J
9.261.9.12750,9.261,9.1275,162,0,0,0,162,0,58.09,J
9.299.9.11773,9.299,9.11773,7,0,0,0,7,0,3124.4256,J
9.13.9.2117,9.13,9.2117,1,0,0,0,1,0,3.14,J
9.282.9.2117,9.282,9.2117,1,0,1,0,2,1,350.11,J
9.261.9.2117,9.261,9.2117,2,0,2,0,4,0,490.154,J
9.278.9.2495,9.278,9.2495,0,6,34,0,34,500,5.495,J
9.261.9.2495,9.261,9.2495,546,0,2530,0,3076,0,5.4994588,J
9.244.9.2495,9.244,9.2495,2138,0,0,0,2138,0,5.4376008,J
9.13.9.2495,9.13,9.2495,308,0,292,0,600,2500,5.4322,J
9.299.9.2117,9.299,9.2117,0,0,3,0,3,0,809.2826562,J
9.7.9.2495,9.7,9.2495,25,0,0,0,25,0,4.93608,J
9.282.9.2495,9.282,9.2495,10,0,0,0,10,0,4.40856,J
9.299.9.2495,9.299,9.2495,3201,0,1592,0,4793,4000,5.538646,J
9.278.9.3305,9.278,9.3305,75,0,0,0,75,0,2.4806,J
9.299.9.3305,9.299,9.3305,0,10,0,0,0,10,0,J
9.13.9.3305,9.13,9.3305,236,0,1200,0,1436,0,2.5128792,J
9.299.9.14328,9.299,9.14328,0,0,2,0,2,0,21477.6,J
9.261.9.1546,9.261,9.1546,7,0,0,0,7,0,3211.6862,J
9.281.9.9361,9.281,9.9361,1,0,0,0,1,0,0,J
9.1.9.13456,9.1,9.13456,0,0,0,0,0,20,5770.9118,J
9.299.9.12398,9.299,9.12398,0,1,0,0,0,5,1758.4,J
9.13.9.12398,9.13,9.12398,0,2,0,0,0,16,1758.4,J
9.282.9.12398,9.282,9.12398,6,0,1,0,7,5,1287.4,J
9.278.9.12398,9.278,9.12398,0,2,0,0,0,0,1624.5104,J
9.278.9.16351,9.278,9.16351,37,0,0,0,37,0,124.344,J
9.244.9.9384,9.244,9.9384,54,0,16,0,70,50,255.2506,J
9.13.9.9384,9.13,9.9384,25,0,0,0,25,0,258.6732,J
9.278.9.15007,9.278,9.15007,2,0,0,0,2,1872,121.4238,J
