guid,locationGuid,itemGuid,quantityAvailable,quantityBackOrdered,quantityCommitted,quantityInTransit,quantityOnHand,quantityOnOrder,averageCost,SubsidiaryID
9.299.9.3152,9.299,9.3152,2658,0,0,0,2658,750,10.1103290,G
9.254.9.3152,9.254,9.3152,2,0,1,0,3,0,0.0000000,G
9.244.9.3152,9.244,9.3152,0,261,219,0,219,2500,9.8596000,G
9.282.9.14908,9.282,9.14908,31,0,0,0,31,0,1205.7600000,G
9.278.9.14908,9.278,9.14908,19,0,0,0,19,0,753.6000000,G
9.250.9.12743,9.250,9.12743,4,0,0,0,4,0,200.5204000,G
9.13.9.8792,9.13,9.8792,324,0,0,0,324,0,35.5015622,G
9.244.9.8810,9.244,9.8810,12,0,0,0,12,6,1596.1666562,G
9.261.9.9357,9.261,9.9357,5,0,2,0,7,0,1570.0000000,G
9.261.9.14773,9.261,9.14773,7,0,0,0,7,0,3030.1000000,G
9.290.9.14231,9.290,9.14231,12,0,0,0,12,0,8682.1000000,G
9.299.9.13642,9.299,9.13642,41,0,0,0,41,0,2114.0992000,G
9.282.9.5735,9.282,9.5735,2585,0,450,0,3035,0,31.9463600,G
9.278.9.5735,9.278,9.5735,606,0,9,0,615,0,29.2499792,G
9.261.9.5735,9.261,9.5735,1099,0,50,0,1149,100,29.2186420,G
9.299.9.5735,9.299,9.5735,127,0,244,0,371,0,17.3335536,G
9.244.9.5735,9.244,9.5735,228,0,0,100,228,0,28.9508000,G
9.13.9.5359,9.13,9.5359,824,0,546,0,1370,2000,10.2364000,G
9.291.9.5359,9.291,9.5359,2532,0,281,0,2813,0,11.2710614,G
9.282.9.5359,9.282,9.5359,7105,0,1105,0,8210,0,11.7373200,G
9.282.9.12499,9.282,9.12499,243,0,1,0,244,0,67.6708622,G
9.278.9.12499,9.278,9.12499,18,0,0,0,18,0,68.1380000,G
9.299.9.12499,9.299,9.12499,177,0,0,0,177,0,69.0800000,G
9.278.9.5359,9.278,9.5359,1123,0,35,0,1158,0,10.2364000,G
9.280.9.5359,9.280,9.5359,0,0,109,0,109,0,10.2364000,G
9.13.9.8787,9.13,9.8787,1293,0,0,0,1293,0,51.2722750,G
9.299.9.5454,9.299,9.5454,32,0,5,0,37,0,5.2684176,G
9.261.9.5667,9.261,9.5667,116,0,0,0,116,0,47.8422332,G
9.299.9.5472,9.299,9.5472,25,0,3,0,28,0,34.5321500,G
9.246.9.8823,9.246,9.8823,1,0,0,0,1,0,2983.0000000,G
9.244.9.9007,9.244,9.9007,2,0,0,0,2,0,3187.1000000,G
9.13.9.12205,9.13,9.12205,14,0,0,0,14,0,427.0400000,G
9.250.9.12204,9.250,9.12204,2,0,0,0,2,0,91.9078000,G
9.290.9.14632,9.290,9.14632,0,2,1,0,1,0,12093.6158000,G
9.284.9.10868,9.284,9.10868,1,0,0,0,1,0,343.4218000,G
9.284.9.6799,9.284,9.6799,3,0,0,0,3,0,244.6060000,G
9.299.9.12684,9.299,9.12684,5,0,0,0,5,0,142.6376400,G
9.244.9.11267,9.244,9.11267,3,0,0,0,3,3,2245.7280000,G
9.244.9.11966,9.244,9.11966,32,0,0,0,32,0,222.1118250,G
9.278.9.10878,9.278,9.10878,24,0,0,0,24,0,950.0855000,G
9.278.9.8963,9.278,9.8963,38,0,0,0,38,0,3.1400000,G
9.13.9.1936,9.13,9.1936,57,0,0,0,57,0,40.0829164,G
9.278.9.2064,9.278,9.2064,1500,0,0,0,1500,0,0.6908000,G
9.13.9.1909,9.13,9.1909,970,0,0,0,970,0,0.8646304,G
9.13.9.1956,9.13,9.1956,93,0,0,0,93,0,180.4564908,G
9.244.9.4794,9.244,9.4794,54,0,76,0,130,100,9.3161288,G
9.291.9.13702,9.291,9.13702,1900,0,0,0,1900,0,6.9708000,G
9.278.9.11419,9.278,9.11419,393,0,490,0,883,0,36.7331958,G
9.261.9.8895,9.261,9.8895,48,0,0,0,48,24,1712.1595750,G
9.13.9.9577,9.13,9.9577,15,0,1,0,16,0,297.2638000,G
9.261.9.11952,9.261,9.11952,0,1,0,0,0,9,608.9716000,G
9.244.9.17016,9.244,9.17016,16,0,2,0,18,0,1031.7098000,G
9.261.9.12772,9.261,9.12772,0,0,4,0,4,0,565.3256000,G
9.244.9.13664,9.244,9.13664,1,0,0,0,1,0,2422.1960000,G
9.244.9.8306,9.244,9.8306,12,0,16,0,28,0,248.4368000,G
9.261.9.8353,9.261,9.8353,0,0,5,0,5,14,260.7456000,G
9.244.9.8315,9.244,9.8315,3,0,1,0,4,0,946.5216000,G
9.261.9.5359,9.261,9.5359,1408,0,100,0,1508,0,10.2103694,G
9.299.9.5359,9.299,9.5359,772,0,54,0,826,0,6.6603482,G
9.254.9.3263,9.254,9.3263,2,0,0,0,2,0,0.0000000,G
9.261.9.12523,9.261,9.12523,9,0,0,0,9,0,2347.5686562,G
9.299.9.12523,9.299,9.12523,11,0,0,0,11,0,4099.4498278,G
9.244.9.12523,9.244,9.12523,1,0,1,0,2,0,1600.6150000,G
9.299.9.12583,9.299,9.12583,4,0,0,0,4,0,4327.1712000,G
9.278.9.12583,9.278,9.12583,14,0,2,0,16,0,3525.8432000,G
9.13.9.12583,9.13,9.12583,16,0,0,0,16,0,3525.8432000,G
9.13.9.7120,9.13,9.7120,19,0,0,0,19,0,61.5440000,G
9.278.9.7120,9.278,9.7120,31,0,0,0,31,0,61.5440000,G
9.299.9.1525,9.299,9.1525,0,0,0,0,0,6,0.0000000,G
9.261.9.13369,9.261,9.13369,57,0,0,0,57,100,345.9024000,G
9.299.9.12979,9.299,9.12979,8,0,0,0,8,0,1913.1706000,G
9.244.9.14499,9.244,9.14499,89,0,0,0,89,0,3925.0000000,G
9.261.9.14444,9.261,9.14444,1,0,0,0,1,0,1735.2268000,G
9.244.9.11820,9.244,9.11820,74,0,0,0,74,0,431.4988000,G
9.278.9.7317,9.278,9.7317,8,0,0,0,8,0,3.1400000,G
9.299.9.5005,9.299,9.5005,15,0,0,0,15,0,1343.1036000,G
9.297.9.1525,9.297,9.1525,1,0,0,0,1,0,2316.1896000,G
9.244.9.4967,9.244,9.4967,0,0,0,0,0,1,1761.5400000,G
9.282.9.4967,9.282,9.4967,2,0,0,0,2,0,1761.5400000,G
9.261.9.4967,9.261,9.4967,2,0,0,0,2,2,1796.7708000,G
9.281.9.4967,9.281,9.4967,1,0,0,0,1,0,0.0000000,G
9.299.9.4967,9.299,9.4967,0,1,0,0,0,8,1691.0784000,G
9.244.9.3263,9.244,9.3263,0,0,0,0,0,320,0.4082000,G
9.13.9.3263,9.13,9.3263,2494,0,0,0,2494,0,0.4396000,G
9.282.9.3263,9.282,9.3263,2900,0,0,0,2900,0,0.4498992,G
9.278.9.3263,9.278,9.3263,2716,0,0,0,2716,0,0.4396000,G
9.278.9.2344,9.278,9.2344,8580,0,0,0,8580,0,1.4900242,G
9.283.9.2344,9.283,9.2344,4,0,0,0,4,0,1.4836500,G
9.261.9.2344,9.261,9.2344,1418,0,0,0,1418,0,1.5072000,G
9.246.9.2344,9.246,9.2344,2602,0,0,0,2602,0,1.5072000,G
9.299.9.2344,9.299,9.2344,0,2550,3388,0,3388,8000,1.5334818,G
9.254.9.2344,9.254,9.2344,0,0,1,0,1,0,0.0000000,G
9.244.9.2344,9.244,9.2344,1500,0,0,0,1500,0,1.5072000,G
9.13.9.2344,9.13,9.2344,936,0,0,0,936,0,1.4444000,G
9.261.9.4373,9.261,9.4373,29,0,243,0,272,300,8.6061434,G
9.244.9.4373,9.244,9.4373,0,0,150,0,150,0,8.7103600,G
9.299.9.2311,9.299,9.2311,1,0,0,0,1,0,0.9106000,G
9.299.9.6583,9.299,9.6583,1062,0,0,0,1062,0,76.0194000,G
9.261.9.7335,9.261,9.7335,31,0,13,0,44,0,2508.8600000,G
9.278.9.1392,9.278,9.1392,5,0,0,0,5,0,4404.8862000,G
9.299.9.7335,9.299,9.7335,88,0,32,0,120,192,2133.2730762,G
9.244.9.7335,9.244,9.7335,15,0,20,0,35,0,2508.8600000,G
9.244.9.8817,9.244,9.8817,2,0,0,0,2,0,2.5120000,G
9.261.9.12491,9.261,9.12491,4,0,0,0,4,0,2211.8160000,G
9.250.9.12131,9.250,9.12131,1,0,0,0,1,0,3391.2000000,G
9.13.9.5900,9.13,9.5900,13,0,0,0,13,0,3125.1792000,G
9.244.9.12714,9.244,9.12714,1,0,0,0,1,0,4075.7200000,G
9.13.9.7750,9.13,9.7750,1,0,0,0,1,0,3938.9416000,G
9.13.9.3657,9.13,9.3657,11,0,0,0,11,0,65.0950574,G
9.244.9.2461,9.244,9.2461,2,0,0,0,2,0,10.8330000,G
9.13.9.3687,9.13,9.3687,0,0,31,0,31,0,4.8356000,G
9.283.9.3273,9.283,9.3273,4,0,0,0,4,0,1.9389500,G
9.244.9.2456,9.244,9.2456,335,0,0,0,335,0,10.0480000,G
9.13.9.3685,9.13,9.3685,0,500,200,0,200,1000,6.5312000,G
9.244.9.3254,9.244,9.3254,121,0,0,0,121,0,11.1976168,G
9.282.9.4803,9.282,9.4803,2,0,0,0,2,0,0.0314000,G
9.261.9.15107,9.261,9.15107,202,0,0,0,202,70,16.2306914,G
9.261.9.2493,9.261,9.2493,5123,0,0,0,5123,0,0.4710000,G
9.282.9.2753,9.282,9.2753,56621,0,15420,0,72041,0,0.6028486,G
9.250.9.3321,9.250,9.3321,1,0,0,0,1,0,9.2630000,G
9.290.9.9440,9.290,9.9440,400,0,0,0,400,0,16.6908270,G
9.13.9.13386,9.13,9.13386,17,0,0,0,17,0,1063.1504316,G
9.299.9.5028,9.299,9.5028,7,0,0,0,7,0,828.1929294,G
9.282.9.7322,9.282,9.7322,28,0,0,0,28,0,2640.7243000,G
9.244.9.16667,9.244,9.16667,85,0,1488,0,1573,0,164.4104000,G
9.278.9.16404,9.278,9.16404,0,0,730,0,730,0,168.8545676,G
9.245.9.14633,9.245,9.14633,2,0,0,0,2,0,297.3894000,G
9.244.9.3329,9.244,9.3329,0,44,46,0,46,65,24.2094000,G
9.13.9.3329,9.13,9.3329,42,0,0,0,42,0,28.6368000,G
9.299.9.8768,9.299,9.8768,3,0,0,0,3,0,328.5800562,G
9.281.9.4813,9.281,9.4813,1,0,0,0,1,0,3.1400000,G
9.246.9.13758,9.246,9.13758,1,0,0,0,1,0,12246.6280000,G
9.299.9.13758,9.299,9.13758,22,0,11,0,33,15,12246.6280000,G
9.244.9.13758,9.244,9.13758,18,0,2,0,20,0,12246.6280000,G
9.13.9.13758,9.13,9.13758,4,0,5,0,9,0,12010.2104292,G
9.282.9.13758,9.282,9.13758,22,0,18,0,40,42,11618.0000000,G
9.278.9.13758,9.278,9.13758,0,4,0,0,0,4,15067.2586000,G
9.299.9.13543,9.299,9.13543,0,21,0,0,0,25,263.7600000,G
9.244.9.13543,9.244,9.13543,7,0,2,0,9,0,263.7600000,G
9.290.9.13543,9.290,9.13543,6,0,0,0,6,0,308.5364000,G
9.261.9.13543,9.261,9.13543,20,0,0,0,20,0,269.0352000,G
9.13.9.13543,9.13,9.13543,4,0,1,0,5,0,263.7600000,G
9.282.9.13543,9.282,9.13543,124,0,2,0,126,0,255.8472000,G
9.290.9.13045,9.290,9.13045,1,0,0,0,1,0,7002.2000000,G
9.261.9.13045,9.261,9.13045,5,0,0,0,5,0,6283.8936000,G
9.290.9.12163,9.290,9.12163,40,0,0,0,40,0,17.1758000,G
9.290.9.8896,9.290,9.8896,25,0,0,0,25,0,5.9346000,G
9.13.9.9383,9.13,9.9383,1,0,0,0,1,0,0.0000000,G
9.278.9.5867,9.278,9.5867,1093,0,0,0,1093,0,0.3140000,G
9.290.9.5867,9.290,9.5867,100,0,0,0,100,0,0.2826000,G
9.244.9.5867,9.244,9.5867,100,0,0,0,100,0,0.2826000,G
9.244.9.3690,9.244,9.3690,891,0,0,0,891,0,4.1762000,G
9.282.9.3690,9.282,9.3690,59,0,0,0,59,0,4.1101972,G
9.13.9.6830,9.13,9.6830,395,0,24,0,419,5600,3.2094568,G
9.282.9.6830,9.282,9.6830,22727,0,332,0,23059,0,3.5482000,G
9.299.9.6830,9.299,9.6830,15825,0,992,0,16817,0,3.5769624,G
9.254.9.6830,9.254,9.6830,2,0,1,0,3,0,0.0000000,G
9.278.9.6830,9.278,9.6830,2362,0,1342,0,3704,5600,3.5171454,G
9.261.9.6830,9.261,9.6830,22856,0,6230,0,29086,5600,3.5291716,G
9.300.9.6830,9.300,9.6830,28,0,0,0,28,0,0.0000000,G
9.244.9.6830,9.244,9.6830,2542,0,5300,0,7842,22400,3.5482000,G
9.244.9.5408,9.244,9.5408,27,0,29,0,56,75,19.8448000,G
9.13.9.5408,9.13,9.5408,16,0,0,0,16,0,19.8448000,G
9.278.9.5408,9.278,9.5408,25,0,0,0,25,0,19.5973680,G
9.261.9.5408,9.261,9.5408,0,0,32,0,32,75,19.8448000,G
9.252.9.5408,9.252,9.5408,1,0,0,0,1,0,21.2892000,G
9.299.9.4813,9.299,9.4813,35,0,0,0,35,0,2241.5832000,G
9.299.9.5374,9.299,9.5374,2,0,0,0,2,0,935.5944000,G
9.282.9.12633,9.282,9.12633,50,0,0,0,50,0,5382.5377600,G
9.278.9.12633,9.278,9.12633,18,0,1,0,19,0,5631.4214448,G
9.299.9.12633,9.299,9.12633,172,0,0,0,172,0,5549.0080000,G
9.265.9.13758,9.265,9.13758,1,0,0,0,1,0,15067.2586000,G
9.261.9.13758,9.261,9.13758,36,0,30,0,66,0,11563.5162272,G
9.261.9.12631,9.261,9.12631,3,0,0,0,3,0,6807.5200000,G
9.282.9.2090,9.282,9.2090,25,0,0,0,25,0,161.4588000,G
9.278.9.2090,9.278,9.2090,25,0,0,0,25,0,3.1400000,G
9.299.9.2090,9.299,9.2090,2,0,0,0,2,0,168.3040000,G
9.299.9.13045,9.299,9.13045,3,0,0,0,3,6,6888.6052562,G
9.244.9.13045,9.244,9.13045,7,0,0,0,7,0,6803.3348196,G
9.13.9.13045,9.13,9.13045,0,0,2,0,2,6,6436.0894000,G
9.282.9.13045,9.282,9.13045,18,0,2,0,20,20,6160.6800000,G
9.297.9.12630,9.297,9.12630,1,0,0,0,1,0,5451.8250000,G
9.282.9.12630,9.282,9.12630,0,6,0,0,0,10,7353.4852706,G
9.261.9.12630,9.261,9.12630,2,0,0,0,2,0,7659.0880000,G
9.299.9.12630,9.299,9.12630,0,3,0,0,0,12,7659.0880000,G
9.13.9.5375,9.13,9.5375,9,0,0,0,9,0,3.1400000,G
9.278.9.5375,9.278,9.5375,6,0,0,0,6,0,3.1400000,G
9.244.9.12631,9.244,9.12631,4,0,0,0,4,0,6807.5200000,G
9.282.9.12631,9.282,9.12631,13,0,0,0,13,0,6496.4547068,G
9.278.9.12631,9.278,9.12631,50,0,0,0,50,0,5410.2200000,G
9.261.9.5480,9.261,9.5480,34,0,0,0,34,0,1.0048000,G
9.252.9.4467,9.252,9.4467,4,0,0,0,4,0,11.2726000,G
9.254.9.4489,9.254,9.4489,4,0,0,0,4,0,0.0000000,G
9.250.9.4489,9.250,9.4489,10,0,0,0,10,0,0.6280000,G
9.299.9.3664,9.299,9.3664,6275,0,300,0,6575,0,0.3145024,G
9.244.9.3664,9.244,9.3664,530,0,0,0,530,0,0.3140000,G
9.261.9.3664,9.261,9.3664,1148,0,32,0,1180,0,0.3140000,G
9.250.9.3664,9.250,9.3664,50,0,0,0,50,0,0.4082000,G
9.13.9.3664,9.13,9.3664,2150,0,0,0,2150,0,0.3643970,G
9.299.9.5883,9.299,9.5883,6047,0,0,0,6047,0,0.3439556,G
9.282.9.6980,9.282,9.6980,2,0,0,0,2,0,284.4840000,G
9.278.9.6980,9.278,9.6980,665,0,0,0,665,0,210.2450428,G
9.299.9.3268,9.299,9.3268,5679,0,812,0,6491,3000,1.9268610,G
9.254.9.3268,9.254,9.3268,6,0,0,0,6,0,0.0000000,G
9.261.9.3268,9.261,9.3268,1382,0,0,0,1382,0,1.7270000,G
9.282.9.3268,9.282,9.3268,218,0,8240,0,8458,1200,1.9533626,G
9.278.9.3268,9.278,9.3268,1655,0,30,0,1685,0,1.9468000,G
9.244.9.3268,9.244,9.3268,2040,0,130,0,2170,0,1.7270000,G
9.13.9.3268,9.13,9.3268,3880,0,326,0,4206,0,1.9154000,G
9.299.9.2138,9.299,9.2138,47,0,0,0,47,0,535.5584000,G
9.250.9.14907,9.250,9.14907,1,0,0,0,1,0,0.0000000,G
9.299.9.14907,9.299,9.14907,1,0,0,0,1,0,1085.1840000,G
9.13.9.14907,9.13,9.14907,5,0,0,0,5,0,678.2400000,G
9.278.9.14907,9.278,9.14907,8,0,0,0,8,0,678.2400000,G
9.299.9.12153,9.299,9.12153,11,0,0,0,11,12,163.2800000,G
9.278.9.2959,9.278,9.2959,850,0,0,0,850,0,2.1924736,G
9.282.9.2954,9.282,9.2954,5,0,0,0,5,0,0.0314000,G
9.244.9.3315,9.244,9.3315,28,0,0,0,28,0,1.1932000,G
9.7.9.3153,9.7,9.3153,50,0,0,0,50,0,0.3391200,G
9.282.9.3667,9.282,9.3667,1277,0,0,0,1277,0,6.0633400,G
9.300.9.2309,9.300,9.2309,35,0,0,0,35,0,0.0000000,G
9.244.9.3274,9.244,9.3274,12931,0,1189,0,14120,0,0.2962904,G
9.244.9.2327,9.244,9.2327,24,0,0,0,24,0,31.2430000,G
9.244.9.3659,9.244,9.3659,7153,0,11600,0,18753,0,0.3768000,G
9.290.9.14288,9.290,9.14288,7,0,0,0,7,0,31.6512000,G
9.265.9.15681,9.265,9.15681,47,0,0,0,47,0,181.0764524,G
9.261.9.16276,9.261,9.16276,6,0,2,0,8,0,139.7928000,G
9.250.9.11384,9.250,9.11384,2,0,0,0,2,0,322.6350000,G
9.250.9.7088,9.250,9.7088,2,0,0,0,2,0,291.8944000,G
9.13.9.9421,9.13,9.9421,400,0,0,0,400,0,0.1061320,G
9.244.9.14507,9.244,9.14507,2,0,0,0,2,0,4695.4304000,G
9.261.9.14507,9.261,9.14507,1,0,0,0,1,2,4414.5888000,G
9.282.9.14507,9.282,9.14507,2,0,0,0,2,0,4833.2136000,G
9.13.9.4373,9.13,9.4373,384,0,0,0,384,0,7.4732000,G
9.300.9.15271,9.300,9.15271,2,0,0,0,2,0,0.0000000,G
9.244.9.15271,9.244,9.15271,13,0,0,0,13,0,28.8880000,G
9.13.9.15271,9.13,9.15271,25,0,0,0,25,0,28.1030000,G
9.278.9.15271,9.278,9.15271,709,0,0,0,709,0,28.2286000,G
9.299.9.8771,9.299,9.8771,7,0,0,0,7,0,255.5152706,G
9.299.9.1913,9.299,9.1913,9,0,0,0,9,0,5631.9040000,G
9.244.9.5358,9.244,9.5358,3,0,0,0,3,0,5949.6720000,G
9.261.9.2460,9.261,9.2460,320,0,120,0,440,0,9.7297296,G
9.282.9.3953,9.282,9.3953,2946,0,0,0,2946,20000,6.0916000,G
9.278.9.3953,9.278,9.3953,127,0,0,0,127,0,6.0916000,G
9.283.9.3953,9.283,9.3953,2,0,0,0,2,0,6.1858000,G
9.261.9.3953,9.261,9.3953,16617,0,22662,0,39279,22800,6.0916000,G
9.300.9.3953,9.300,9.3953,1,0,0,0,1,0,0.0000000,G
9.299.9.3953,9.299,9.3953,1092,0,2396,0,3488,4500,6.2012174,G
9.254.9.3953,9.254,9.3953,1,0,1,0,2,0,0.0000000,G
9.244.9.3953,9.244,9.3953,13573,0,6542,0,20115,16000,6.0916000,G
9.278.9.3286,9.278,9.3286,3059,0,10700,0,13759,0,0.4061904,G
9.299.9.3286,9.299,9.3286,1782,0,1234,0,3016,7000,0.4030504,G
9.290.9.3286,9.290,9.3286,10000,0,0,0,10000,0,0.4082000,G
9.261.9.3286,9.261,9.3286,57996,0,10200,0,68196,40000,0.4082000,G
9.244.9.3286,9.244,9.3286,29846,0,3500,0,33346,26000,0.4082000,G
9.245.9.3286,9.245,9.3286,100,0,0,0,100,0,0.4082000,G
9.13.9.3286,9.13,9.3286,26067,0,2480,0,28547,0,0.3813216,G
9.13.9.2149,9.13,9.2149,107,0,0,0,107,0,6.9394000,G
9.278.9.2149,9.278,9.2149,818,0,0,0,818,0,6.0239330,G
9.261.9.2149,9.261,9.2149,205,0,290,0,495,0,6.6254000,G
9.278.9.12945,9.278,9.12945,400,0,0,0,400,0,88.6893000,G
9.261.9.12945,9.261,9.12945,3300,0,0,0,3300,2700,88.7050000,G
9.278.9.15104,9.278,9.15104,3191,0,18,0,3209,0,5.8090000,G
9.283.9.15104,9.283,9.15104,4,0,0,0,4,0,6.8844500,G
9.261.9.15104,9.261,9.15104,486,0,0,0,486,0,5.7148000,G
9.300.9.15104,9.300,9.15104,1,0,0,0,1,0,0.0000000,G
9.299.9.15104,9.299,9.15104,1318,0,175,0,1493,0,5.9166078,G
9.254.9.15104,9.254,9.15104,1,0,0,0,1,0,0.0000000,G
9.244.9.15104,9.244,9.15104,399,0,42,0,441,0,5.7148000,G
9.13.9.15104,9.13,9.15104,194,0,0,0,194,0,5.8090000,G
9.300.9.12945,9.300,9.12945,1,0,0,0,1,0,0.0000000,G
9.282.9.12483,9.282,9.12483,362,0,1980,0,2342,0,5.1619088,G
9.261.9.12483,9.261,9.12483,801,0,0,0,801,0,6.2486000,G
9.246.9.12483,9.246,9.12483,166,0,0,0,166,0,6.9080000,G
9.7.9.3151,9.7,9.3151,10,0,0,0,10,0,2.7318000,G
9.282.9.3151,9.282,9.3151,47818,0,304,0,48122,0,3.1682600,G
9.278.9.3151,9.278,9.3151,525,0,0,0,525,0,3.2270722,G
9.283.9.3151,9.283,9.3151,2,0,0,0,2,0,3.1714000,G
9.261.9.3151,9.261,9.3151,23539,0,20080,0,43619,33500,3.3229364,G
9.299.9.3151,9.299,9.3151,11398,0,0,0,11398,0,3.3640390,G
9.254.9.3151,9.254,9.3151,2,0,1,0,3,0,0.0000000,G
9.244.9.3151,9.244,9.3151,36378,0,10164,0,46542,1500,3.3682780,G
9.7.9.2460,9.7,9.2460,30,0,0,0,30,0,10.0794000,G
9.278.9.2460,9.278,9.2460,217,0,0,0,217,0,9.3886000,G
9.299.9.1546,9.299,9.1546,4,0,2,0,6,0,2839.4392000,G
9.244.9.1546,9.244,9.1546,4,0,0,0,4,0,3220.2819500,G
9.278.9.1871,9.278,9.1871,2,0,9,0,11,0,4706.6887130,G
9.261.9.1871,9.261,9.1871,0,0,0,0,0,2,4740.1440000,G
9.299.9.1871,9.299,9.1871,3,0,2,0,5,0,4815.4977200,G
9.244.9.1871,9.244,9.1871,1,0,0,0,1,1,4740.1440000,G
9.13.9.1871,9.13,9.1871,15,0,1,0,16,0,4740.1440000,G
9.278.9.2125,9.278,9.2125,6,0,0,0,6,0,308.3166000,G
9.13.9.1858,9.13,9.1858,9,0,0,0,9,0,1924.1920000,G
9.261.9.1858,9.261,9.1858,2,0,0,0,2,0,2198.0000000,G
9.13.9.5730,9.13,9.5730,486,0,284,0,770,600,13.2292282,G
9.291.9.5730,9.291,9.5730,0,1122,143,0,143,0,13.6276000,G
9.282.9.5730,9.282,9.5730,178,0,0,0,178,0,15.1441572,G
9.278.9.5730,9.278,9.5730,3166,0,0,0,3166,0,13.6546982,G
9.13.9.13558,9.13,9.13558,818,0,100,0,918,0,2.6376000,G
9.282.9.13558,9.282,9.13558,706,0,76,0,782,0,3.2663222,G
9.299.9.13558,9.299,9.13558,946,0,0,0,946,0,2.6407400,G
9.254.9.13558,9.254,9.13558,0,1,0,0,0,0,0.0000000,G
9.278.9.13558,9.278,9.13558,886,0,0,0,886,0,2.6376000,G
9.283.9.13558,9.283,9.13558,16,0,0,0,16,0,3.0497250,G
9.278.9.7552,9.278,9.7552,2181,0,330,0,2511,0,4.3018000,G
9.299.9.7552,9.299,9.7552,6036,0,2266,0,8302,11200,4.3341734,G
9.254.9.7552,9.254,9.7552,1,0,1,0,2,0,0.0000000,G
9.261.9.7552,9.261,9.7552,3940,0,28010,0,31950,39200,4.3018000,G
9.300.9.7552,9.300,9.7552,1,0,0,0,1,0,0.0000000,G
9.244.9.7552,9.244,9.7552,18373,0,9590,0,27963,16800,4.3018000,G
9.244.9.13635,9.244,9.13635,8,0,2,0,10,0,1280.9944000,G
9.13.9.12695,9.13,9.12695,0,4,0,0,0,6,120.1050000,G
9.13.9.13626,9.13,9.13626,28,0,0,0,28,0,1503.4320000,G
9.282.9.13626,9.282,9.13626,21,0,0,0,21,0,2405.4912000,G
9.278.9.13626,9.278,9.13626,18,0,0,0,18,0,1503.4320000,G
9.244.9.13632,9.244,9.13632,3,0,0,0,3,0,1761.5400000,G
9.244.9.14590,9.244,9.14590,225,0,0,0,225,0,139.4997438,G
9.13.9.14590,9.13,9.14590,0,0,40,0,40,0,193.3141000,G
9.261.9.14590,9.261,9.14590,939,0,36,0,975,0,129.6860192,G
9.278.9.7057,9.278,9.7057,11,0,0,0,11,0,4280.1968000,G
9.261.9.7347,9.261,9.7347,5,0,0,0,5,0,3177.3660000,G
9.244.9.7347,9.244,9.7347,3,0,0,0,3,0,3530.4066562,G
9.299.9.4358,9.299,9.4358,37,0,0,0,37,0,798.7693396,G
9.13.9.4782,9.13,9.4782,8,0,1,0,9,0,1147.9840000,G
9.282.9.12521,9.282,9.12521,3,0,0,0,3,2,1382.3850000,G
9.261.9.12506,9.261,9.12506,240,0,140,0,380,0,111.9360388,G
9.244.9.12506,9.244,9.12506,12,0,12,0,24,0,64.3700000,G
9.299.9.12506,9.299,9.12506,1,0,0,0,1,0,167.5504000,G
9.13.9.12506,9.13,9.12506,453,0,90,0,543,0,64.3700000,G
9.299.9.13031,9.299,9.13031,7,0,0,0,7,0,6991.3984000,G
9.244.9.8470,9.244,9.8470,66,0,0,50,66,0,2.3236000,G
9.13.9.8346,9.13,9.8346,114,0,0,0,114,0,26.5908388,G
9.244.9.14729,9.244,9.14729,1672,0,304,0,1976,0,107.3880000,G
9.282.9.14729,9.282,9.14729,0,499,1866,0,1866,3210,111.6697040,G
9.278.9.14729,9.278,9.14729,1,0,66,0,67,0,113.3226000,G
9.261.9.14729,9.261,9.14729,3695,0,1131,0,4826,0,107.3880000,G
9.278.9.12493,9.278,9.12493,31,0,0,0,31,0,2560.9840000,G
9.278.9.7129,9.278,9.7129,5,0,0,0,5,0,80.3840000,G
9.13.9.7129,9.13,9.7129,2,0,0,0,2,0,80.3840000,G
9.278.9.13633,9.278,9.13633,4,0,0,0,4,0,1759.6560000,G
9.278.9.12490,9.278,9.12490,33,0,0,0,33,0,2042.2560000,G
9.299.9.12490,9.299,9.12490,10,0,0,0,10,0,3334.2718000,G
9.13.9.12490,9.13,9.12490,27,0,0,0,27,0,2042.2560000,G
9.282.9.2097,9.282,9.2097,3,0,0,0,3,0,272.3950000,G
9.13.9.6173,9.13,9.6173,2,0,9,0,11,0,222.9542870,G
9.282.9.6173,9.282,9.6173,66,0,22,0,88,100,185.2600000,G
9.261.9.6173,9.261,9.6173,59,0,11,0,70,0,222.3120000,G
9.299.9.6173,9.299,9.6173,168,0,1,0,169,0,217.9317942,G
9.282.9.2452,9.282,9.2452,276,0,0,0,276,0,60.4450000,G
9.244.9.2452,9.244,9.2452,31,0,7,0,38,0,29.7143224,G
9.13.9.7463,9.13,9.7463,29,0,0,0,29,0,4118.5496000,G
9.261.9.11755,9.261,9.11755,2,0,8,0,10,0,2443.0832800,G
9.299.9.11755,9.299,9.11755,5,0,0,0,5,0,3143.1400000,G
9.299.9.4526,9.299,9.4526,4,0,0,0,4,0,1591.4305000,G
9.244.9.13630,9.244,9.13630,27,0,4,0,31,0,1269.3450000,G
9.282.9.13630,9.282,9.13630,0,0,3,0,3,30,1269.3450000,G
9.13.9.2060,9.13,9.2060,1,0,0,0,1,0,92.9440000,G
9.282.9.11763,9.282,9.11763,7,0,0,0,7,0,4069.5970000,G
